681	же	же	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#165.02#165.25
682	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#165.25#165.48
683	любишь	любить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#165.48#165.71
684	про	про	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#165.71#165.94
685	бабки	бабки	NOUN	_	Animacy=Inan|Case=Acc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#165.94#166.17
686	разговаривать	разговаривать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#166.17#166.4
687	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#166.4#166.63
688	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#166.63#166.86
689	зачем	зачем	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#167.0#167.48
690	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#167.48#167.96
691	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#169.66#169.93
692	пока	пока	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#169.93#170.2
693	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#170.2#170.47
694	назвал	назвать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#170.47#170.74
695	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#170.74#171.01
696	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#171.01#171.28
697	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#171.28#171.55
698	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#171.55#171.82
699	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#171.82#172.09
700	назову	назвать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#172.09#172.36
701	окей	окей	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#172.36#172.63
702	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#172.63#172.9
703	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#172.9#173.17
704	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#173.17#173.44
705	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#173.44#173.71
706	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#173.71#173.98
707	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#173.98#174.25
708	секрет	секрет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#174.25#174.52
709	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#174.52#174.79
710	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#174.79#175.06
711	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#175.06#175.33
712	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#175.33#175.6
713	вообще	вообще	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#175.6#175.87
714	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#175.87#176.14
715	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#176.14#176.41
716	страшные	страшный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#176.41#176.68
717	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#176.68#176.95
718	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#176.95#177.22
719	потратил	потратить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#177.22#177.49
720	чуть	чуть	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#177.49#177.76
721	больше	много	ADV	_	Degree=Cmp	_	_	_	@aap1989m-words#@aap1989m#177.76#178.03
722	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#178.03#178.3
723	чем	чем	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#178.3#178.57
724	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#178.57#178.84
725	бы	бы	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#178.84#179.11
726	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#179.11#179.38
727	потому	потому	ADV	_ _ _	_	_	@aap1989m-words#@aap1989m#179.38#179.65
728	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#179.65#179.92
729	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#179.92#180.19
730	всё	вcё	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#180.19#180.46
731	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#180.46#180.73
732	нахрапом	нахрапом	ADV _ _	_	_	@aap1989m-words#@aap1989m#180.73#181.0
733	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#181.0#181.27
734	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#181.27#181.54
735	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#181.54#181.81
736	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#181.81#182.08
737	занимались	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#182.08#182.35
738	профессиональные	профессиональный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#182.35#182.62
739	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#182.62#182.89
740	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#182.89#183.16
741	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#183.16#183.43
742	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#183.43#183.7
743	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#183.7#183.97
744	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#183.97#184.24
745	приципе	прицип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#184.24#184.51
746	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#184.51#184.78
747	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#184.78#185.05
748	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#185.05#185.32
749	то	то	DET	_	_	_	_	_	@aap1989m-words#@aap1989m#185.32#185.59
750	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#185.59#185.86
751	ребят	ребята	NOUN	_	Animacy=Anim|Case=Voc|Gender=Neut|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#185.86#186.13
752	пойдёмте	пойти	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#186.13#186.4
753	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#186.4#186.67
754	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#186.67#186.94
755	пойдёмте	пойти	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#186.94#187.21
756	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#187.21#187.48
757	пойдёмте	пойти	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#187.48#187.75
758	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#187.75#188.02
759	надо	надо	AUX	_	_	_	_	_	@aap1989m-words#@aap1989m#188.02#188.29
760	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#188.29#188.56
761	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#188.56#188.83
762	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#188.83#189.1
763	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#189.1#189.37
764	возьмём	возьмём	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#189.37#189.64
765	такую-то	такой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#189.64#189.91
766	камеру	камера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#189.91#190.18
767	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#190.18#190.45
768	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#190.45#190.72
769	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#190.72#190.99
770	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#190.99#191.26
771	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#191.26#191.53
772	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#191.53#191.8
773	объективы	объектив	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#191.8#192.07
774	такие-то	такой-то	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#192.07#192.34
775	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#192.34#192.61
776	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#192.61#192.88
777	далее	далее	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#192.88#193.15
778	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#193.15#193.42
779	ааа	ааа	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#193.42#193.69
780	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#193.69#193.96
781	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#193.96#194.23
782	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#194.23#194.5
783	обошлось	обойтись	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#194.5#194.77
784	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#194.77#195.04
785	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#195.04#195.31
786	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#195.31#195.58
787	наверно	наверно	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#195.58#195.93
788	миллион	миллион	NUM	_	Case=Acc _	_	_	@aap1989m-words#@aap1989m#196.0#196.457
789	семьсот	семьсот	NUM	_	Case=Acc _	_	_	@aap1989m-words#@aap1989m#196.457#196.914
790	где-то	где-то	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#196.914#197.371
791	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#197.371#197.829
792	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#199.41#199.639
793	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#199.639#199.868
794	небольшие	небольшой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#199.868#200.097
795	деньги	деньги	NOUN	_	Animacy=Inan|Case=Nom|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#200.097#200.326
796	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#200.326#200.555
797	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#200.555#200.784
798	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#200.784#201.013
799	аа	аа	INTJ	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#201.013#201.242
800	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#201.242#201.471
801	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#201.471#201.7
802	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#201.7#201.929
803	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#201.929#202.158
804	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#202.158#202.387
805	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#202.387#202.616
806	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#202.616#202.845
807	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#202.845#203.074
808	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#203.074#203.303
809	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#203.303#203.532
810	для	для	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#203.532#203.761
811	того	тот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#203.761#203.99
812	материала	материал	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#203.99#204.219
813	который	который	PRON	_	Case=Acc	_	_	_	@aap1989m-words#@aap1989m#204.219#204.448
814	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@aap1989m-words#@aap1989m#204.448#204.677
815	получили	получить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#204.677#204.92
816	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#208.67#208.863
817	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#208.863#209.056
818	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#209.056#209.249
819	нет	нет	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#209.249#209.442
820	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#209.442#209.635
821	сразу	сразу	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#209.635#209.829
822	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#210.74#210.94
823	нет	нет PART	_	_	_	_	_	@aap1989m-words#@aap1989m#210.94#211.14
824	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#211.14#211.34
825	ещё	ещё	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#211.34#211.54
826	же	же	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#211.54#211.74
827	декорации	декорация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#211.74#211.94
828	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#211.94#212.14
829	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#212.14#212.34
830	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#212.34#212.54
831	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#212.54#212.74
832	да...	да	X	_	_	_	_	_	@aap1989m-words#@aap1989m#212.74#212.95
833	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#214.98#215.24
834	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#215.24#215.5
835	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#215.5#215.76
836	ещё	ещё	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#215.76#216.02
837	декорации	декорация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#216.02#216.28
838	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#216.28#216.54
839	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#216.54#216.8
840	ммм	ммм	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#216.8#217.06
841	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#217.06#217.32
842	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#217.32#217.58
843	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#217.58#217.84
844	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#217.84#218.1
845	далее	далее	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#218.1#218.36
846	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#218.36#218.62
847	потом	потом	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#218.62#218.88
848	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#218.88#219.14
849	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#219.14#219.4
850	у	у	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#219.4#219.66
851	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@aap1989m-words#@aap1989m#219.66#219.92
852	очень	очень	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#219.92#220.18
853	большая	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#220.18#220.44
854	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#220.44#220.7
855	распределяется	распределяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#220.7#220.96
856	у	у	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#220.96#221.22
857	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@aap1989m-words#@aap1989m#221.22#221.48
858	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#221.48#221.74
859	только	только	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#221.74#222.0
860	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#222.0#222.26
861	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#222.26#222.52
862	сколько	сколько	NUM	_	_	_	_	_	@aap1989m-words#@aap1989m#222.52#222.78
863	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#222.78#223.04
864	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#223.04#223.3
865	одиннадцать	одиннадцать	NUM	_	Case=Nom	_	_	_	@aap1989m-words#@aap1989m#223.3#223.56
866	человек	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#223.56#223.85
867	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#226.6#226.833
868	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#226.833#227.066
869	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#227.066#227.299
870	поменьше	мало	ADV	_	Degree=Cmp	_	_	_	@aap1989m-words#@aap1989m#227.299#227.532
871	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#227.532#227.765
872	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#227.765#227.998
873	где-то	где-то	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#227.998#228.231
874	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#228.231#228.469
875	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#236.07#236.295
876	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#236.295#236.52
877	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#241.4#241.709
878	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#241.709#242.018
879	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#242.018#242.327
880	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#242.327#242.636
881	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#242.636#242.945
882	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#242.945#243.254
883	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#243.254#243.563
884	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#243.563#243.872
885	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#243.872#244.181
886	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#244.181#244.49
887	удивительное	удивительный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#244.49#244.799
888	сочетание	сочетание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#244.799#245.108
889	букв	буква	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#245.108#245.417
890	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#245.417#245.726
891	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#245.726#246.035
892	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#246.035#246.344
893	которые	который	PRON	_	Case=Acc	_	_	_	@aap1989m-words#@aap1989m#246.344#246.653
894	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#246.653#246.962
895	порой	порой	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#246.962#247.271
896	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#247.271#247.58
897	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#247.58#247.889
898	объяснить	объяснить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#247.889#248.198
899	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#248.198#248.507
900	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#248.507#248.816
901	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#248.816#249.125
902	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#249.125#249.434
903	смысл	смысл	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#249.434#249.743
904	стихотворения	стихотворение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#249.743#250.052
905	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#250.052#250.361
906	но	но	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#250.361#250.67
907	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#250.67#250.979
908	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@aap1989m-words#@aap1989m#250.979#251.288
909	почему-то	почему-то	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#251.288#251.597
910	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#251.597#251.906
911	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#251.906#252.215
912	даже	даже	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#252.215#252.524
913	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#252.524#252.833
